EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2021;G;4;46;460;460129;Conv. col. Prog. Pob. migrante repoblación rural;Conv. col. Prog. Pob. migrante repoblación rural
2021;G;4;46;460;460130;Municipios excluidos comarcalización;Municipios excluidos comarcalización
2021;G;4;46;460;460131;Conv. Comarca de la Jacetania prom. lenguas propia;Conv. Comarca de la Jacetania prom. lenguas propia
2021;G;4;46;460;460132;Conv. Comarca Alto Gállego prom. lenguas propias;Conv. Comarca Alto Gállego prom. lenguas propias
2021;G;4;46;460;460133;Conv. Comarca Hoya Huesca prom. lenguas propias;Conv. Comarca Hoya Huesca prom. lenguas propias
2021;G;4;46;460;460134;Conv. Comarca Sobrarbe  prom. lenguas propias;Conv. Comarca Sobrarbe  prom. lenguas propias
2021;G;4;46;460;460135;Conv. Comarca de la Ribagorza prom. lenguas propia;Conv. Comarca de la Ribagorza prom. lenguas propia
2021;G;4;46;460;460136;Conv. Comarca La Litera prom. lenguas propias;Conv. Comarca La Litera prom. lenguas propias
2021;G;4;46;460;460137;Conv. Comarca del Matarraña prom. lenguas propias;Conv. Comarca del Matarraña prom. lenguas propias
2021;G;4;46;460;460138;Conv. Comarca del Bajo Cinca prom. lenguas propias;Conv. Comarca del Bajo Cinca prom. lenguas propias
2021;G;4;46;460;460139;FAFM.Fondo de Garantía;FAFM.Fondo de Garantía
2021;G;4;46;460;460140;FAFM.Incremento consolidado ejercicios anteriores;FAFM.Incremento consolidado ejercicios anteriores
2021;G;4;46;460;460141;FAFM.Incremento del ejercicio presupuestario;FAFM.Incremento del ejercicio presupuestario
2021;G;4;46;460;460142;Transferencia al CONSORCIO 1 HUESCA;Transferencia al CONSORCIO 1 HUESCA
2021;G;4;46;460;460143;Transferencia al CONSORCIO 3 FRAGA;Transferencia al CONSORCIO 3 FRAGA
2021;G;4;46;460;460144;Transferencia al CONSORICO 4 EJEA;Transferencia al CONSORICO 4 EJEA
2021;G;4;46;460;460145;Transferencia al CONSORCIO 5 CALATAYUD;Transferencia al CONSORCIO 5 CALATAYUD
2021;G;4;46;460;460146;Transferencia al CONSORCIO 7 ALCAÑIZ;Transferencia al CONSORCIO 7 ALCAÑIZ
2021;G;4;46;460;460147;Transferencia al CONSORCIO 8 TERUEL;Transferencia al CONSORCIO 8 TERUEL
2021;G;4;46;460;460148;Fondo de Garantía;Fondo de Garantía
2021;G;4;46;460;460149;Plan lucha desemp. mujer. A. Rural.. Formación;Plan de lucha contra el desempleo de la mujer. Ámb
2021;G;4;46;460;460150;Convenio Ayto de Huesca. Pobreza energética;Convenio Ayto de Huesca. Pobreza energética
2021;G;4;46;460;460151;Fondo de Cohesión Territorial;Fondo de Cohesión Territorial
2021;G;4;46;460;460152;Plan de Impulso de economía social;Plan de Impulso de economía social
2021;G;4;46;460;460153;Ayudas a la creación de aparcamientos de Caravanas;Ayudas a la creación de aparcamientos de Caravanas
2021;G;4;46;460;460154;Plan turístico de la sotonera;Plan turístico de la sotonera
2021;G;4;46;460;460155;Subvención EELL Proyectos de Servicios Sociales;Subvención EELL Proyectos de Servicios Sociales
2021;G;4;46;460;460156;Conv. Ayto. Ejea de los Caballeros. Asist. VVG;Conv. Ayto. Ejea de los Caballeros. Asist. VVG
2021;G;4;46;460;460157;Conv. Ayto. Utebo. Asist. VVG;Conv. Ayto. Utebo. Asist. Víctimas Violencia Géner
2021;G;4;46;460;460158;Conv. Ayto. Calatayud Asist. Víct. Violencia Géner;Conv. Ayto. Calatayud Asist. Víct. Violencia Géner
2021;G;4;46;460;460159;Conv. Comarca Bajo Cinca.Asist. V. Violencia Géner;Conv. Comarca Bajo Cinca.Asist. V. Violencia Géner
2021;G;4;46;460;460160;Comarca BajoAragón Caspe promoción lenguas propias;Comarca BajoAragón Caspe promoción lenguas propias
2021;G;4;46;460;460161;Comarca La Jacetania promoción lenguas propias;Comarca La Jacetania promoción lenguas propias
2021;G;4;46;460;460162;Comarca Alto Gállego promoción lenguas propias;Comarca Alto Gállego promoción lenguas propias
2021;G;4;46;460;460163;Comarca Hoya Huesca promoción lenguas propias;Comarca Hoya Huesca promoción lenguas propias
2021;G;4;46;460;460164;Comarca Sobrarbe promoción lenguas propias;Comarca Sobrarbe promoción lenguas propias
2021;G;4;46;460;460165;Comarca La Ribagorza promoción lenguas propias;Comarca La Ribagorza promoción lenguas propias
2021;G;4;46;460;460166;Comarca La Litera promoción lenguas propias;Comarca La Litera promoción lenguas propias
2021;G;4;46;460;460167;Comarca Matarraña promoción lenguas propias;Comarca Matarraña promoción lenguas propias
2021;G;4;46;460;460168;Comarca Bajo Cinca promoción lenguas propias;Comarca Bajo Cinca promoción lenguas propias
2021;G;4;46;460;460169;Programa Tecnificación Ayuntamiento Andorra;Programa Tecnificación Ayuntamiento Andorra
2021;G;4;46;460;460170;Programa Tecnificac Comarca Andorra-Sierra Arcos;Programa Tecnificac Comarca Andorra-Sierra Arcos
2021;G;4;46;460;460171;Plan Igualdad PYMES;Plan Igualdad PYMES
2021;G;4;46;460;460172;Subvención Multiservicios Rurales;Subvención Multiservicios Rurales
2021;G;4;46;460;460173;Innovación y vertebración del territorio;Innovación y vertebración del territorio
2021;G;4;46;460;460174;SOFEJEA;SOFEJEA
2021;G;4;46;460;460175;Ayudas COVID-19. Inver. Centr. Serv. Soc.;Ayudas COVID-19. Inver. Centr. Serv. Soc.
2021;G;4;46;460;460176;Dip. Prov Huesca. Lenguas propias;Dip. Prov Huesca. Lenguas propias
2021;G;4;46;460;460177;Subvenciones Entidades Locales. Cambio climático;Subvenciones Entidades Locales. Cambio climático
2021;G;4;46;460;460178;Convenio Comarca Cinco Villas. Asistencia VVG;Convenio Comarca Cinco Villas. Asistencia VVG
2021;G;4;46;460;460179;Convenio Ayuntamiento Zaragoza. Atención VVG;Convenio Ayuntamiento Zaragoza. Atención VVG
2021;G;4;46;460;460180;Ayto. Huesca. Erradicación asentamientos insalubre;Ayto. Huesca. Erradicación asentamientos insalubre
2021;G;4;46;460;460181;F. Thomas Sabba. Erradic. asentamientos insalubres;F. Thomas Sabba. Erradic. asentamientos insalubres
2021;G;4;46;460;460182;Refuerzo ofic. muni. de viv. para mediación y prev;Refuerzo ofic. muni. de viv. para mediación y prev
2021;G;4;46;460;460183;Conv. Aytos. Compensación gastos limpieza COVID19;Conv. Aytos. Compensación gastos limpieza COVID19
2021;G;4;47;;;A Empresas Privadas;A Empresas Privadas
2021;G;4;47;470;;A Empresas Privadas;A Empresas Privadas
2021;G;4;47;470;470000;Ayudas Digitalizate;Ayudas Digitalizate
2021;G;4;47;470;470001;Apoyo a Empr Interés Gral;Apoyo a Empresas de Interés General
2021;G;4;47;470;470002;Subv.Proyec.Coop.Transfr.;Subv. Proyectos de Cooperación Transfronteriza
2021;G;4;47;470;470003;Planes Form. D.G.A.;Planes de Formación de la D.G.A.
2021;G;4;47;470;470004;Líneas Deficitar.Viajer.;Ayudas líneas deficitarias de viajeros
2021;G;4;47;470;470005;Serv.Regul.Viajeros C-Pr;Establecimiento Serv.Reg.Viajeros Contratos Progr.
2021;G;4;47;470;470006;Estadística Agraria;Estadística Agraria
2021;G;4;47;470;470007;Política Agraria Comunit.;Política Agraria Comunitaria
2021;G;4;47;470;470008;Ayudas Nacion.Complem.PAC;Ayudas Nacionales Complementarias P.A.C.
2021;G;4;47;470;470009;Fomento Comercialización;Fomento comercialización productos agr. y aliment.
2021;G;4;47;470;470010;Reestructuración Asociat.;Reestructuración de las Entidades Asociativas
2021;G;4;47;470;470011;Convenios Bodegas Piloto;Convenios con Bodegas Piloto
2021;G;4;47;470;470012;Seguim.Trazabilid.Cereal.;Seguimiento de la trazabilidad de cereales
2021;G;4;47;470;470013;Formac.Entidades Asociat.;Formación de Entidades Asociativas
2021;G;4;47;470;470014;Difus.,Fom.y Ahorro Energ;Actuaciones,difusion,fomento y ahorro energético
2021;G;4;47;470;470015;Subv. Empresas Artesanas;Subv. Empresas Artesanas
2021;G;4;47;470;470016;Imp y Promoc TIC;Implantac y promoción de las TIC
2021;G;4;47;470;470017;Creac Cont Digit. Soc.Inf;Creación Contenidos Digitales Sdad Información
2021;G;4;47;470;470018;Ay. formac. Ctros Trabajo;Ayudas para formación en centros de trabajo
2021;G;4;47;470;470019;Apoyo a Artes Plásticas;Apoyo a las Artes Plásticas
2021;G;4;47;470;470020;Ayudas Teatro y Danza;Ayudas al Teatro y a la Danza
2021;G;4;47;470;470021;Ayudas Producc. Audiovis.;Ayudas a la Producción Audiovisual
2021;G;4;47;470;470022;Ayudas a la Música;Ayudas a la Música
2021;G;4;47;470;470023;Act.Dep.Centros J.Escolar;Prom.Activ.Deport con Centr.Priv.Juegos Escolares
2021;G;4;47;470;470025;Ayudas Guarderías Empr.;Ayudas a Guarderías de Empresas
2021;G;4;47;470;470026;Fom. Cooperativas.;Fomento y creación empleo en Coop. y S. Laborales
2021;G;4;47;470;470027;Apoyo a Discp. Psiq. CEE;Contr. personal de apoyo a discap. psiq. en C.E.E.
2021;G;4;47;470;470028;Contratación Prog.ARINSER;Subvención Contratación Programa Aragón Inserta
2021;G;4;47;470;470029;Fto contratac. discapac.;Fomento de la contratación de discapacitados
2021;G;4;47;470;470030;Fomento contrat. estable;Fomento de la Contratación Estable
2021;G;4;47;470;470031;Fomen contr estable mujer;Fomento de la Contratación Estable de mujeres
2021;G;4;47;470;470032;Fto Empleo Aut. mujeres;Fomento Empleo Autónomos mujeres
2021;G;4;47;470;470033;Fto.Empleo Coop y SS.LL;Fomento Empleo Cooperat.y Soc.Laborales
2021;G;4;47;470;470034;Coop y SSLL incorp discap;Fomento Empleo Coop. y SS.LL. incorpor.  discap.
2021;G;4;47;470;470035;Coop y SSLL incorp mujer;Fomento Empleo Coop. y SS.LL incorpor.  mujeres
2021;G;4;47;470;470036;Formación FIP;Formación e Inserción Profesional
2021;G;4;47;470;470037;Integrac.Lab.Discapac.;Integración laboral de discapacitados
2021;G;4;47;470;470038;Prog.Fto.Empl.Autón.Mujer;Programa de fomento de empleo autónomo de mujeres
2021;G;4;47;470;470039;Prog.Fto Empl. Autónomos;Programa de fomento de empleo de autónomos
2021;G;4;47;470;470040;Promoción Empleo Autónomo;Promoción de Empleo Autónomo
2021;G;4;47;470;470041;Subv Empresas In+Empleo;Subvenciones a Empresas Iniciativa+Empleo
2021;G;4;47;470;470042;Contratac. indef. discap.;Subv.contrat.indefinida trabajadores discapacitad.
2021;G;4;47;470;470043;Acc.Compl.Formac.Continua;Acciones complementarias de Formación Continua
2021;G;4;47;470;470044;Apoyo a Edic.y Public.Per;Apoyo a Ediciones y Publicaciones Periódicas
2021;G;4;47;470;470045;Campañas escol. deportiv.;Campañas Escolares Deportivas
2021;G;4;47;470;470046;Planes de vivienda;Planes de vivienda
2021;G;4;47;470;470047;Serv.Pre.Creación Consor;Opt.Servicios Previos ConsorcioTransp Área de Zgza
2021;G;4;47;470;470048;Subv.internacionaliz empr;Subvenciones internacionalización ac. empresas
2021;G;4;47;470;470049;pro prom línea reg viaj i;Promoción líneas regulares viajeros interés espec
2021;G;4;47;470;470050;Aut. Villafranca-El Burgo;Concesión autopista Villafranca-El Burgo de Ebro
2021;G;4;47;470;470051;Ayuda expositores QUALIME;Ayuda expositores feria QUALIMEN
2021;G;4;47;470;470052;Estac Central Autob Zgoza;Compromisos Estación Central Autobuses de Zaragoza
2021;G;4;47;470;470053;Difus. fom. y ahorro ener;Act. difusión, fomento y ahorro energético
2021;G;4;47;470;470055;Cont. discap. P. Intro;Contr. discapacitados Prg. Intro
2021;G;4;47;470;470056;Unidades apoyo C.E.E.;Unidades apoyo Centros Especiales Empleo
2021;G;4;47;470;470057;Fomento calidad prod.agro;Fomento calidad producción agroalimentaria
2021;G;4;47;470;470058;Fom.uso ef.energi y renov;Fom uso eficiente de la energia y energías renovab
2021;G;4;47;470;470059;Subv. Prg. Empleo apoyo;Subvenciones Programa Empleo con apoyo
2021;G;4;47;470;470060;Cmdad Trabajo Pirineos;Convocatoria Comunidad de Trabajo de los Pirineos
2021;G;4;47;470;470061;Autopista Peaje 2;Concesión Autopista Peaje 2
2021;G;4;47;470;470062;Autopista Peaje 68;Concesión Autopista Peaje 68
2021;G;4;47;470;470063;Innovación emp. aragonesa;Innovación en Empresas Aragonesas
2021;G;4;47;470;470064;Fruta escolar en escuelas;Plan fruta escolar en las escuelas
2021;G;4;47;470;470065;Fomento estr. asoc. agrar;Fomento Estructuras Asociativas Agrarias
2021;G;4;47;470;470066;Sociedades Anónimas Deportivas;Sociedades Anónimas Deportivas
2021;G;4;47;470;470067;Compensación conces. res.;Compensación concesionarios gestión residuos
2021;G;4;47;470;470068;Fom Prom Dep Universidad;Fomento y Promoción Deporte Universidad
2021;G;4;47;470;470069;Conv. Eventos Deportivos;Convenios Eventos Deportivos
2021;G;4;47;470;470070;Proy interna. actividades;Proy internacionalización actividades púb-privadas
2021;G;4;47;470;470071;Proy interna. formativas;Proy internacionalización act formativas y laboral
2021;G;4;47;470;470072;Subv. ac. prom. turística;Subvenciones acciones promoción turística
2021;G;4;47;470;470073;Act. prog. Med. Empresas;Actuaciones para programa Medianas Empresas
2021;G;4;47;470;470074;resrv plazas.Comp sobreco;Reserva de plazas.Compensación sobrecoste
2021;G;4;47;470;470075;Fomento contr. innovación;Fomento a la contratación para la innovación
2021;G;4;47;470;470076;Alquiler social;Alquiler social
2021;G;4;47;470;470077;Teleformación;Teleformación
2021;G;4;47;470;470078;Formación en idiomas;Formación en idiomas
2021;G;4;47;470;470079;Apoyo rto viveros empresa;Apoyo rendimiento viveros empresa
2021;G;4;47;470;470080;Apoyo FP dual;Apoyo FP dual
2021;G;4;47;470;470081;Subvención empresas sector ferial;Subvención empresas sector ferial
2021;G;4;47;470;470082;Programa LIFE;Programa LIFE
2021;G;4;47;470;470083;Daños por desbordamiento rio Ebro;Daños por desbordamiento rio Ebro
2021;G;4;47;470;470084;Premios Aragón de Comunicación Audiovisual Local;Premios Aragón de Comunicación Audiovisual Local
2021;G;4;47;470;470085;Form.. Planes Experimentales;Formación. Planes Experimentales
2021;G;4;47;470;470086;Form. Prioritariamente Desempleados;Formación Prioritariamente Desempleados
2021;G;4;47;470;470087;Prog. Oportunidad Empleo Joven. Garantía Juvenil;Programa Oportunidad Empleo Joven. Garantía Juveni
2021;G;4;47;470;470088;Empleo aut y en Coop y sddes laborales. Garantía J;Empleo autónomo y en Cooperativas y sociedades lab
2021;G;4;47;470;470089;Form. Prioritaria Ocupados;Formación Prioritaria Ocupados
2021;G;4;47;470;470090;Acuerdos con Compromiso de Contratación;Acuerdos con Compromiso de Contratación
2021;G;4;47;470;470091;Fom contratación y estímulo del Mdo de Trabajo;Fomento de la contratación y estímulo del Mercado
2021;G;4;47;470;470092;Integración Laboral en Centros Especiales de Emple;Integración Laboral en Centros Especiales de Emple
2021;G;4;47;470;470093;Contratación Discapacidad en Empleo Ordinario;Contratación Personas con Discapacidad en Empleo O
2021;G;4;47;470;470094;Ayudas a la edición;Ayudas a la edición
2021;G;4;47;470;470095;Promoción lenguas propias - Medios Comunicación;Promoción lenguas propias - Medios Comunicación
2021;G;4;47;470;470096;Participación programa Calidad PDR;Participación programa Calidad PDR
2021;G;4;47;470;470097;Promoción Empresas Economía Social;Promoción Empresas Economía Social
2021;G;4;47;470;470098;Programa dimensión empresarial;Programa dimensión empresarial
2021;G;4;47;470;470099;Prog. Form. des. directivo mujeres con cargo respo;Prog. Form. des. directivo mujeres con cargo respo
2021;G;4;47;470;470100;Plan Igualdad PYMES;Plan Igualdad PYMES
2021;G;4;47;470;470101;Convenio Lonja Agropecuaria del Ebro;Convenio Lonja Agopecuaria del Ebro
2021;G;4;47;470;470102;Convenio Lonja Agropecuaria de Binefar;Convenio Lonja  Agropecuaria de Binefar
2021;G;4;47;470;470103;Plan general investigación;Plan general de investigación
2021;G;4;47;470;470104;Baja Aragón;Baja Aragón
2021;G;4;47;470;470105;Ayudas a las empresas aragonesas;Ayudas a las empresas aragonesas
2021;G;4;47;470;470106;Fundación Bodas de Isabel;Fundación Bodas de Isabel
2021;G;4;47;470;470107;Plan prevención riesgos piscosociales;Plan prevención riesgos piscosociales
2021;G;4;47;470;470108;Distribución gratuita de frutas y hortalizas;Distribución gratuita de frutas y hortalizas
2021;G;4;47;470;470109;Ayudas a la creación artística;Ayudas a la creación artística
2021;G;4;47;470;470110;Programa de apoyo a nuevos autónomos;Programa de apoyo a nuevos autónomos
2021;G;4;47;470;470111;P. Aragonés Mejora Empleabilidad Joven. Contrataci;Plan Aragonés para la Mejora de la Empleabilidad J
2021;G;4;47;470;470112;P.  Aragonés ayudas contratación formación profesi;Plan Aragonés de ayudas a la contratación con la f
2021;G;4;47;470;470113;Plan lucha desemp. mujer. Formación;Plan de lucha contra el desempleo de la mujer. For
2021;G;4;47;470;470114;Plan lucha desemp. mujer. Contratación;Plan de lucha contra el desempleo de la mujer. Con
2021;G;4;47;470;470115;Plan lucha desemp. mujer. A. Rural.. Emprendedoras;Plan de lucha contra el desempleo de la mujer. Ámb
2021;G;4;47;470;470116;Plan lucha desemp. mujer. A. Rural.. Contratación;Plan de lucha contra el desempleo de la mujer. Ámb
2021;G;4;47;470;470117;Plan lucha desemp. mujer. A. Rural.. Programa Mile;Plan de lucha contra el desempleo de la mujer. Ámb
2021;G;4;47;470;470118;Fondo de Cohesión Territorial;Fondo de Cohesión Territorial
2021;G;4;47;470;470119;PAC Pago Básico;PAC Pago Básico
2021;G;4;47;470;470120;PAC Pago Verde;PAC Pago Verde
2021;G;4;47;470;470121;PAC Pequeños Agricultores;PAC Pequeños Agricultores
2021;G;4;47;470;470122;PAC Complemento Jóvenes;PAC Complemento Jóvenes
2021;G;4;47;470;470123;PAC Ayudas Asociadas Agricultura;PAC Ayudas Asociadas Agricultura
2021;G;4;47;470;470124;PAC Ayudas Asociadas Ganadería;PAC Ayudas Asociadas Ganadería
2021;G;4;47;470;470125;PAC OCM Frutas y Hortalizas PO y Distr. Fruta;PAC OCM Frutas y Hortalizas PO y Distr. Fruta
2021;G;4;47;470;470126;PAC OCM Vino Restructuración Viñedo y Destilación;PAC OCM Vino Restructuración Viñedo y Destilación
2021;G;4;47;470;470127;Unipublic S.A.U. Etapa Vuelta Ciclista a España;Unipublic S.A.U. Etapa Vuelta Ciclista a España
2021;G;4;47;470;470128;Subv. Pymes comercio y gest Multiservicios Rurales;Subv. Pymes comercio y gest Multiservicios Rurales
